Done|song|artist|album|genre|track|filePath|FileName
x|Tough|Sarah Mclachlan|Touch|Pop|5|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 05 - Tough.mp3|Sarah McLachlan - Touch - 05 - Tough.mp3
x|Steaming|Sarah Mclachlan|Touch|Pop|6|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 06 - Steaming.mp3|Sarah McLachlan - Touch - 06 - Steaming.mp3
x|Sad Clown|Sarah Mclachlan|Touch|Pop|7|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 07 - Sad Clown.mp3|Sarah McLachlan - Touch - 07 - Sad Clown.mp3
x|Uphill Battle|Sarah Mclachlan|Touch|Pop|8|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 08 - Uphill Battle.mp3|Sarah McLachlan - Touch - 08 - Uphill Battle.mp3
x|Ben's Song|Sarah Mclachlan|Touch|Pop|9|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 09 - Ben's Song.mp3|Sarah McLachlan - Touch - 09 - Ben's Song.mp3
x|Vox (Extended Version)|Sarah Mclachlan|Touch|Pop|10|/mnt/PiNAS/music/malendragem/Sarah Mclachlan/Touch/Sarah McLachlan - Touch - 10 - Vox (Extended Version).mp3|Sarah McLachlan - Touch - 10 - Vox (Extended Version).mp3
x|Accident|Wasis Diop|Toxu|Blues|7|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Accident.mp3|Wasis Diop - Accident.mp3
x|After Dreaming|Wasis Diop|Toxu|Blues|9|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - After Dreaming.mp3|Wasis Diop - After Dreaming.mp3
x|Colobane - Hymne for African U|Wasis Diop|Toxu|Blues|13|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Colobane - Hymne for African Unity.mp3|Wasis Diop - Colobane - Hymne for African Unity.mp3
x|Defaal Lu Wor|Wasis Diop|Toxu|Blues|6|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Defaal Lu Wor.mp3|Wasis Diop - Defaal Lu Wor.mp3
x|Everything (...Is Never Quite |Wasis Diop|Toxu|Blues|3|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Everything (...Is Never Quite Enough).mp3|Wasis Diop - Everything (...Is Never Quite Enough).mp3
x|Julia|Wasis Diop|Toxu|Blues|10|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Julia.mp3|Wasis Diop - Julia.mp3
x|Le Lion est Mort, Place Aux Hy|Wasis Diop|Toxu|Blues|16|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Le Lion est Mort, Place Aux Hyenes.mp3|Wasis Diop - Le Lion est Mort, Place Aux Hyenes.mp3
x|Mori|Wasis Diop|Toxu|Blues|11|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Mori.mp3|Wasis Diop - Mori.mp3
x|My Son|Wasis Diop|Toxu|Blues|2|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - My Son.mp3|Wasis Diop - My Son.mp3
x|No Sant|Wasis Diop|Toxu|Blues|14|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - No Sant.mp3|Wasis Diop - No Sant.mp3
x|Que Faut-Il Faire?|Wasis Diop|Toxu|Blues|4|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Que Faut-Il Faire-.mp3|Wasis Diop - Que Faut-Il Faire-.mp3
x|Rai M'Bele|Wasis Diop|Toxu|Blues|8|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Rai M'Bele.mp3|Wasis Diop - Rai M'Bele.mp3
x|Samba Le Berger|Wasis Diop|Toxu|Blues|12|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Samba Le Berger.mp3|Wasis Diop - Samba Le Berger.mp3
x|Soweto Daal|Wasis Diop|Toxu|Blues|1|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Soweto Daal.mp3|Wasis Diop - Soweto Daal.mp3
x|Toxu|Wasis Diop|Toxu|Blues|5|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Toxu.mp3|Wasis Diop - Toxu.mp3
x|Wu Ti Gaal|Wasis Diop|Toxu|Blues|15|/mnt/PiNAS/music/malendragem/Wasis Diop/Toxu/Wasis Diop - Wu Ti Gaal.mp3|Wasis Diop - Wu Ti Gaal.mp3
x|Talkin' Bout A Revolution|Tracy Chapman|Tracy Chapman|Blues|1|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 01 - Talkin' Bout A Revolution.mp3|Tracy Chapman - Tracy Chapman - 01 - Talkin' Bout A Revolution.mp3
x|Fast Car|Tracy Chapman|Tracy Chapman|Blues|2|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 02 - Fast Car 1.mp3|Tracy Chapman - Tracy Chapman - 02 - Fast Car 1.mp3
x|Across The Lines|Tracy Chapman|Tracy Chapman|Blues|3|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 03 - Across The Lines.mp3|Tracy Chapman - Tracy Chapman - 03 - Across The Lines.mp3
x|Behind The Wall|Tracy Chapman|Tracy Chapman|Blues|4|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 04 - Behind The Wall.mp3|Tracy Chapman - Tracy Chapman - 04 - Behind The Wall.mp3
x|Baby Can I Hold You|Tracy Chapman|Tracy Chapman|Blues|5|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 05 - Baby Can I Hold You.mp3|Tracy Chapman - Tracy Chapman - 05 - Baby Can I Hold You.mp3
x|Mountains O' Things|Tracy Chapman|Tracy Chapman|Blues|6|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 06 - Mountains O' Things.mp3|Tracy Chapman - Tracy Chapman - 06 - Mountains O' Things.mp3
x|She's Got Her Ticket|Tracy Chapman|Tracy Chapman|Blues|7|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 07 - She's Got Her Ticket.mp3|Tracy Chapman - Tracy Chapman - 07 - She's Got Her Ticket.mp3
x|Why|Tracy Chapman|Tracy Chapman|Blues|8|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 08 - Why_.mp3|Tracy Chapman - Tracy Chapman - 08 - Why_.mp3
x|For My Lover|Tracy Chapman|Tracy Chapman|Blues|9|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 09 - For My Lover.mp3|Tracy Chapman - Tracy Chapman - 09 - For My Lover.mp3
x|If Not Now...|Tracy Chapman|Tracy Chapman|Blues|10|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 10 - If Not Now....mp3|Tracy Chapman - Tracy Chapman - 10 - If Not Now....mp3
x|For You|Tracy Chapman|Tracy Chapman|Blues|11|/mnt/PiNAS/music/malendragem/Tracy Chapman/Tracy Chapman/Tracy Chapman - Tracy Chapman - 11 - For You.mp3|Tracy Chapman - Tracy Chapman - 11 - For You.mp3
x|Good Dub|Burning Spear|Travelling|Reggae|14|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RS9ZD3B/Travelling/burning spear - pirate's dub.mp3|burning spear - pirate's dub.mp3
x|Good Dub|Burning Spear|Travelling|Reggae|14|/mnt/PiNAS/music/malendragem/Burning Spear/Travelling/burning spear - pirate's dub.mp3|burning spear - pirate's dub.mp3
x|ganja farm|Beenie Man|Trendsetter|Reggae|99|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$R7UKLKN/Beenie Man - Trendsetter/beenie man - ganja farm.mp3|beenie man - ganja farm.mp3
x|ganja farm|Beenie Man|Trendsetter|Reggae|99|/mnt/PiNAS/music/malendragem/Beenie Man/Beenie Man - Trendsetter/beenie man - ganja farm.mp3|beenie man - ganja farm.mp3
x|Tribal War|Gregory Isaacs|Tribal War [Waako]|Reggae|1|/mnt/PiNAS/music/malendragem/Gregory Isaacs/Tribal War [Waako]/gregory isaacs - Tribal War.mp3|gregory isaacs - Tribal War.mp3
x|It Had to Be You|Frank Sinatra|Trilogy|Easy Listening|4|/mnt/PiNAS/music/malendragem/Frank Sinatra/Trilogy/frank sinatra - it had to be you.mp3|frank sinatra - it had to be you.mp3
x|They all laughed|Frank Sinatra|Trilogy: Past, Presente and Fu|Easy Listening|10|/mnt/PiNAS/music/malendragem/Frank Sinatra/Trilogy_ Past, Presente and Future/frank sinatra - they all laughed.mp3|frank sinatra - they all laughed.mp3
x|Hot, Hot, Hot|Byron Lee and the Dragonaires|Trojan Sunshine Reggae|Socca|15|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RM9F3K1/Trojan Sunshine Reggae/Byron Lee & The Dragonaires - Trojan Sunshine Reggae - 15 - Hot, Hot, Hot.mp3|Byron Lee & The Dragonaires - Trojan Sunshine Reggae - 15 - Hot, Hot, Hot.mp3
x|Hot, Hot, Hot|Byron Lee and the Dragonaires|Trojan Sunshine Reggae|Socca|15|/mnt/PiNAS/music/malendragem/Byron Lee and the Dragonaires/Trojan Sunshine Reggae/Byron Lee & The Dragonaires - Trojan Sunshine Reggae - 15 - Hot, Hot, Hot.mp3|Byron Lee & The Dragonaires - Trojan Sunshine Reggae - 15 - Hot, Hot, Hot.mp3
x|Trouble Blues|John Lee Hooker|Trouble Blues|Blues|6|/mnt/PiNAS/music/malendragem/John Lee Hooker/Trouble Blues/John Lee Hooker - Trouble Blues - Trouble Blues.mp3|John Lee Hooker - Trouble Blues - Trouble Blues.mp3
x|Angel of Mercy|Albert King|Ultimate Collection|Blues|3|/mnt/PiNAS/music/malendragem/Albert King/Ultimate Collection Disc 2/albert king - angel of mercy 1.mp3|albert king - angel of mercy 1.mp3
x|Angel of Mercy|Albert King|Ultimate Collection|Blues|3|/mnt/PiNAS/music/malendragem/Albert King/Ultimate Collection Disc 2/albert king - angel of mercy.mp3|albert king - angel of mercy.mp3
x|Answer To The Laundromat Blues|Albert King|Ultimate Collection|Blues|5|/mnt/PiNAS/music/malendragem/Albert King/Ultimate Collection, The/albert king - answer to the laundromat blues 1.mp3|albert king - answer to the laundromat blues 1.mp3
x|Answer To The Laundromat Blues|Albert King|Ultimate Collection|Blues|5|/mnt/PiNAS/music/malendragem/Albert King/Ultimate Collection, The/albert king - answer to the laundromat blues.mp3|albert king - answer to the laundromat blues.mp3
x|The Fittest of the Fittest|Burning Spear|Ultimate Collection|Reggae|14|/mnt/PiNAS/music/malendragem/$RECYCLE.BIN/S-1-5-21-94197280-668744178-145704350-1262/$RS9ZD3B/Ultimate Collection/burning spear - the fittest of the fittest.mp3|burning spear - the fittest of the fittest.mp3
x|The Fittest of the Fittest|Burning Spear|Ultimate Collection|Reggae|14|/mnt/PiNAS/music/malendragem/Burning Spear/Ultimate Collection/burning spear - the fittest of the fittest.mp3|burning spear - the fittest of the fittest.mp3
x|Never Forget|Take That|Ultimate Collection|Pop|1|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 01 - Never Forget 1.mp3|The Ultimate Collection - Take That - 01 - Never Forget 1.mp3
x|Never Forget|Take That|Ultimate Collection|Pop|1|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 01 - Never Forget.mp3|The Ultimate Collection - Take That - 01 - Never Forget.mp3
x|Back For Good|Take That|Ultimate Collection|Pop|2|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 02 - Back For Good 1.mp3|The Ultimate Collection - Take That - 02 - Back For Good 1.mp3
x|Back For Good|Take That|Ultimate Collection|Pop|2|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 02 - Back For Good.mp3|The Ultimate Collection - Take That - 02 - Back For Good.mp3
x|How Deep Is Your Love|Take That|Ultimate Collection|Pop|3|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 03 - How Deep Is Your Love 1.mp3|The Ultimate Collection - Take That - 03 - How Deep Is Your Love 1.mp3
x|How Deep Is Your Love|Take That|Ultimate Collection|Pop|3|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 03 - How Deep Is Your Love.mp3|The Ultimate Collection - Take That - 03 - How Deep Is Your Love.mp3
x|Pray|Take That|Ultimate Collection|Pop|4|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 04 - Pray 1.mp3|The Ultimate Collection - Take That - 04 - Pray 1.mp3
x|Pray|Take That|Ultimate Collection|Pop|4|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 04 - Pray.mp3|The Ultimate Collection - Take That - 04 - Pray.mp3
x|Relight My Fire|Take That|Ultimate Collection|Pop|5|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 05 - Relight My Fire 1.mp3|The Ultimate Collection - Take That - 05 - Relight My Fire 1.mp3
x|Relight My Fire|Take That|Ultimate Collection|Pop|5|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 05 - Relight My Fire.mp3|The Ultimate Collection - Take That - 05 - Relight My Fire.mp3
x|Everything Changes|Take That|Ultimate Collection|Pop|6|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 06 - Everything Changes 1.mp3|The Ultimate Collection - Take That - 06 - Everything Changes 1.mp3
x|Everything Changes|Take That|Ultimate Collection|Pop|6|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 06 - Everything Changes.mp3|The Ultimate Collection - Take That - 06 - Everything Changes.mp3
x|Babe|Take That|Ultimate Collection|Pop|7|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 07 - Babe 1.mp3|The Ultimate Collection - Take That - 07 - Babe 1.mp3
x|Babe|Take That|Ultimate Collection|Pop|7|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 07 - Babe.mp3|The Ultimate Collection - Take That - 07 - Babe.mp3
x|Sure|Take That|Ultimate Collection|Pop|8|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 08 - Sure 1.mp3|The Ultimate Collection - Take That - 08 - Sure 1.mp3
x|Sure|Take That|Ultimate Collection|Pop|8|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 08 - Sure.mp3|The Ultimate Collection - Take That - 08 - Sure.mp3
x|It Only Takes A Minute|Take That|Ultimate Collection|Pop|9|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 09 - It Only Takes A Minute 1.mp3|The Ultimate Collection - Take That - 09 - It Only Takes A Minute 1.mp3
x|It Only Takes A Minute|Take That|Ultimate Collection|Pop|9|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 09 - It Only Takes A Minute.mp3|The Ultimate Collection - Take That - 09 - It Only Takes A Minute.mp3
x|A Million Love Songs|Take That|Ultimate Collection|Pop|10|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 10 - A Million Love Songs 1.mp3|The Ultimate Collection - Take That - 10 - A Million Love Songs 1.mp3
x|A Million Love Songs|Take That|Ultimate Collection|Pop|10|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 10 - A Million Love Songs.mp3|The Ultimate Collection - Take That - 10 - A Million Love Songs.mp3
x|Could It Be Magic|Take That|Ultimate Collection|Pop|11|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 11 - Could It Be Magic 1.mp3|The Ultimate Collection - Take That - 11 - Could It Be Magic 1.mp3
x|Could It Be Magic|Take That|Ultimate Collection|Pop|11|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 11 - Could It Be Magic.mp3|The Ultimate Collection - Take That - 11 - Could It Be Magic.mp3
x|Why Can't I Wake Up|Take That|Ultimate Collection|Pop|12|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 12 - Why Can't I Wake Up 1.mp3|The Ultimate Collection - Take That - 12 - Why Can't I Wake Up 1.mp3
x|Why Can't I Wake Up|Take That|Ultimate Collection|Pop|12|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 12 - Why Can't I Wake Up.mp3|The Ultimate Collection - Take That - 12 - Why Can't I Wake Up.mp3
x|Love Ain't Here Anymore|Take That|Ultimate Collection|Pop|13|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 13 - Love Ain't Here Anymore 1.mp3|The Ultimate Collection - Take That - 13 - Love Ain't Here Anymore 1.mp3
x|Love Ain't Here Anymore|Take That|Ultimate Collection|Pop|13|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 13 - Love Ain't Here Anymore.mp3|The Ultimate Collection - Take That - 13 - Love Ain't Here Anymore.mp3
x|I Found Heaven|Take That|Ultimate Collection|Pop|14|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 14 - I Found Heaven 1.mp3|The Ultimate Collection - Take That - 14 - I Found Heaven 1.mp3
x|I Found Heaven|Take That|Ultimate Collection|Pop|14|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 14 - I Found Heaven.mp3|The Ultimate Collection - Take That - 14 - I Found Heaven.mp3
x|Promises|Take That|Ultimate Collection|Pop|15|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 15 - Promises 1.mp3|The Ultimate Collection - Take That - 15 - Promises 1.mp3
x|Promises|Take That|Ultimate Collection|Pop|15|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 15 - Promises.mp3|The Ultimate Collection - Take That - 15 - Promises.mp3
x|Once You've Tasted Love|Take That|Ultimate Collection|Pop|16|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 16 - Once You've Tasted Love 1.mp3|The Ultimate Collection - Take That - 16 - Once You've Tasted Love 1.mp3
x|Once You've Tasted Love|Take That|Ultimate Collection|Pop|16|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 16 - Once You've Tasted Love.mp3|The Ultimate Collection - Take That - 16 - Once You've Tasted Love.mp3
x|Pray (Live Berlin)|Take That|Ultimate Collection|Pop|17|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 17 - Pray (Live Berlin) 1.mp3|The Ultimate Collection - Take That - 17 - Pray (Live Berlin) 1.mp3
x|Pray (Live Berlin)|Take That|Ultimate Collection|Pop|17|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 17 - Pray (Live Berlin).mp3|The Ultimate Collection - Take That - 17 - Pray (Live Berlin).mp3
x|Relight My Fire (Element Remix)|Take That|Ultimate Collection|Pop|18|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 18 - Relight My Fire (Element Remix) .mp3|The Ultimate Collection - Take That - 18 - Relight My Fire (Element Remix) .mp3
x|Relight My Fire (Element Remix)|Take That|Ultimate Collection|Pop|18|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 18 - Relight My Fire (Element Remix).mp3|The Ultimate Collection - Take That - 18 - Relight My Fire (Element Remix).mp3
x|Today I've Lost You (Previously Unreleased)|Take That|Ultimate Collection|Pop|19|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 19 - Today I've Lost You (Previously Unreleased) 1.mp3|The Ultimate Collection - Take That - 19 - Today I've Lost You (Previously Unreleased) 1.mp3
x|Today I've Lost You (Previously Unreleased)|Take That|Ultimate Collection|Pop|19|/mnt/PiNAS/music/malendragem/Take That/The Ultimate Collection/The Ultimate Collection - Take That - 19 - Today I've Lost You (Previously Unreleased).mp3|The Ultimate Collection - Take That - 19 - Today I've Lost You (Previously Unreleased).mp3
x|I've Got A Life 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 01 - I've Got A Life 1.mp3|Ultimate Collection - Eurythmics - 01 - I've Got A Life 1.mp3
x|I've Got A Life|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 01 - I've Got A Life.mp3|Ultimate Collection - Eurythmics - 01 - I've Got A Life.mp3
x|Love Is A Stranger 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 02 - Love Is A Stranger 1.mp3|Ultimate Collection - Eurythmics - 02 - Love Is A Stranger 1.mp3
x|Love Is A Stranger|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 02 - Love Is A Stranger.mp3|Ultimate Collection - Eurythmics - 02 - Love Is A Stranger.mp3
x|Sweet Dreams (Are Made Of This) 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 03 - Sweet Dreams (Are Made Of This) 1.mp3|Ultimate Collection - Eurythmics - 03 - Sweet Dreams (Are Made Of This) 1.mp3
x|Sweet Dreams (Are Made Of This)|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 03 - Sweet Dreams (Are Made Of This).mp3|Ultimate Collection - Eurythmics - 03 - Sweet Dreams (Are Made Of This).mp3
x|Who's That Girl- 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 04 - Who's That Girl- 1.mp3|Ultimate Collection - Eurythmics - 04 - Who's That Girl- 1.mp3
x|Who's That Girl-|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 04 - Who's That Girl-.mp3|Ultimate Collection - Eurythmics - 04 - Who's That Girl-.mp3
x|Right By Your Side 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 05 - Right By Your Side 1.mp3|Ultimate Collection - Eurythmics - 05 - Right By Your Side 1.mp3
x|Right By Your Side|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 05 - Right By Your Side.mp3|Ultimate Collection - Eurythmics - 05 - Right By Your Side.mp3
x|Here Comes The Rain Again 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 06 - Here Comes The Rain Again 1.mp3|Ultimate Collection - Eurythmics - 06 - Here Comes The Rain Again 1.mp3
x|Here Comes The Rain Again|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 06 - Here Comes The Rain Again.mp3|Ultimate Collection - Eurythmics - 06 - Here Comes The Rain Again.mp3
x|Would I Lie To You - 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 07 - Would I Lie To You - 1.mp3|Ultimate Collection - Eurythmics - 07 - Would I Lie To You - 1.mp3
x|Would I Lie To You -|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 07 - Would I Lie To You -.mp3|Ultimate Collection - Eurythmics - 07 - Would I Lie To You -.mp3
x|There Must Be An Angel (Playing With My Heart) 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 08 - There Must Be An Angel (Playing With My Heart) 1.mp3|Ultimate Collection - Eurythmics - 08 - There Must Be An Angel (Playing With My Heart) 1.mp3
x|There Must Be An Angel (Playing With My Heart)|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 08 - There Must Be An Angel (Playing With My Heart).mp3|Ultimate Collection - Eurythmics - 08 - There Must Be An Angel (Playing With My Heart).mp3
x|Sisters Are Doin' It For Themselves 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 09 - Sisters Are Doin' It For Themselves 1.mp3|Ultimate Collection - Eurythmics - 09 - Sisters Are Doin' It For Themselves 1.mp3
x|Sisters Are Doin' It For Themselves|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 09 - Sisters Are Doin' It For Themselves.mp3|Ultimate Collection - Eurythmics - 09 - Sisters Are Doin' It For Themselves.mp3
x|It's Alright (Baby's Coming Back) 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 10 - It's Alright (Baby's Coming Back) 1.mp3|Ultimate Collection - Eurythmics - 10 - It's Alright (Baby's Coming Back) 1.mp3
x|It's Alright (Baby's Coming Back)|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 10 - It's Alright (Baby's Coming Back).mp3|Ultimate Collection - Eurythmics - 10 - It's Alright (Baby's Coming Back).mp3
x|When Tomorrow Comes 1|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 11 - When Tomorrow Comes 1.mp3|Ultimate Collection - Eurythmics - 11 - When Tomorrow Comes 1.mp3
x|When Tomorrow Comes|Eurythmics |Ultimate Collection|Pop|#REF!|/mnt/PiNAS/music/malendragem/Eurythmics/Ultimate Collection/Ultimate Collection - Eurythmics - 11 - When Tomorrow Comes.mp3|Ultimate Collection - Eurythmics - 11 - When Tomorrow Comes.mp3
